customer_id,age,gender,marital_status,city,education_level,employment_status,income,credit_score,years_employed,loan_amount,loan_term_months,existing_debt,previous_loans,late_payments,monthly_expenses,savings_balance,debt_to_income_ratio,loan_purpose,default_probability,loan_default
210,37,Female,Married,Jaipur,Master,Business,1027834,635,13,1116104,84,800430,7,4,17446,42850,0.78,Business,0.398,1
211,41,Female,Single,Bengaluru,High School,Self-Employed,356715,675,10,1617039,120,628244,6,1,35010,2085605,1.76,Education,0.408,1
212,49,Male,Single,Chennai,Master,Salaried,532419,676,22,512260,120,1409848,0,9,16542,2163668,2.65,Home,0.678,0
213,46,Male,Married,Varanasi,Bachelor,Salaried,452477,472,23,1353312,12,608791,9,0,50053,463509,1.35,Home,0.498,0
214,62,Male,Married,Chennai,PhD,Salaried,2033070,705,28,1605733,36,905421,9,1,99491,2021685,0.45,Car,0.299,0
215,63,Female,Single,Jaipur,Master,Salaried,2805780,454,30,905522,12,1293493,2,3,72806,2452525,0.46,Personal,0.488,1
216,32,Female,Married,Chennai,Master,Business,1623972,536,10,441754,84,832464,7,5,140432,986858,0.51,Home,0.57,0
217,55,Male,Single,Pune,Bachelor,Salaried,2856299,540,26,895493,48,1114469,8,9,34135,1171363,0.39,Education,0.669,1
218,51,Female,Married,Varanasi,High School,Salaried,2681105,482,30,1043604,48,865004,7,9,80799,232367,0.32,Education,0.759,1
219,32,Male,Divorced,Mumbai,Bachelor,Salaried,2162099,447,0,1086827,12,1336518,7,7,138007,2085580,0.62,Education,0.699,1
220,27,Male,Single,Lucknow,Master,Salaried,2184653,735,0,2108206,84,534847,4,0,43587,1100881,0.24,Education,0.189,0
221,57,Female,Single,Pune,Bachelor,Salaried,2013766,390,33,948833,120,120734,4,3,21498,1859916,0.06,Personal,0.273,0
222,54,Female,Married,Mumbai,Bachelor,Business,2658867,762,29,284549,24,757865,8,2,18882,2422121,0.29,Education,0.162,0
223,37,Male,Married,Chennai,High School,Business,2892919,770,17,1395238,60,278329,0,6,26692,293046,0.1,Business,0.199,1
224,34,Female,Married,Lucknow,Master,Salaried,2712978,475,1,2478515,36,421672,3,6,76791,696040,0.16,Home,0.598,1
225,52,Female,Married,Bengaluru,Bachelor,Salaried,2007062,486,21,1970852,60,1471810,2,6,84615,1635170,0.73,Education,0.758,1
226,31,Male,Married,Kolkata,Bachelor,Self-Employed,631705,461,0,1474725,48,526940,7,8,111907,2400404,0.83,Home,0.699,0
227,41,Male,Married,Hyderabad,Bachelor,Self-Employed,1547691,537,10,1157851,12,1446322,2,4,62269,1107156,0.93,Car,0.85,1
228,31,Male,Divorced,Jaipur,Bachelor,Self-Employed,783741,521,4,1898032,60,105805,6,5,54766,951063,0.13,Car,0.574,1
229,48,Male,Single,Jaipur,High School,Salaried,1701565,350,15,2221433,84,582226,9,8,83971,173650,0.34,Car,0.548,1
230,37,Female,Single,Hyderabad,Bachelor,Salaried,494120,548,6,1878333,84,816517,4,5,22887,1294364,1.65,Business,0.95,1
231,50,Female,Married,Hyderabad,Master,Salaried,454509,660,17,2239568,12,968593,5,9,90919,2370688,2.13,Car,0.793,1
232,35,Male,Single,Bengaluru,Master,Salaried,1576923,351,6,426114,84,1450975,1,5,21935,1926198,0.92,Education,0.832,0
233,49,Male,Single,Delhi,PhD,Business,1621956,418,27,59245,36,399794,9,11,85062,2281073,0.25,Education,0.562,0
234,48,Male,Single,Kolkata,Bachelor,Salaried,1141115,369,21,1936693,12,628188,0,6,82689,822907,0.55,Business,0.532,0
235,41,Male,Married,Bengaluru,Master,Salaried,1382937,518,10,2178374,24,1123988,6,5,88005,1845426,0.81,Car,0.906,1
236,45,Male,Married,Pune,Bachelor,Self-Employed,1386698,727,12,687450,120,1123299,2,0,128710,1443305,0.81,Car,0.34,0
237,29,Male,Single,Kolkata,Bachelor,Self-Employed,2929769,626,5,2248614,120,1046062,3,4,38958,1457942,0.36,Car,0.534,0
238,54,Male,Married,Varanasi,Bachelor,Business,414898,539,21,114482,48,379162,4,1,98010,1315250,0.91,Education,0.469,1
239,53,Male,Married,Pune,Master,Salaried,1011332,450,23,1303648,84,930411,6,10,76485,1001580,0.92,Personal,0.806,1
240,34,Male,Married,Hyderabad,Master,Self-Employed,2904287,768,14,1805886,24,370208,3,8,27313,2429955,0.13,Home,0.347,0
241,39,Female,Married,Hyderabad,Master,Business,2807585,427,14,1351151,120,217983,6,4,104587,915724,0.08,Home,0.454,0
242,64,Male,Married,Delhi,PhD,Business,2532293,759,43,1573311,36,1343966,7,9,43556,2072484,0.53,Business,0.518,1
243,26,Male,Single,Pune,High School,Business,1819534,372,2,727950,120,1160029,6,5,65399,2161702,0.64,Home,0.614,0
244,45,Male,Divorced,Hyderabad,Master,Self-Employed,1699012,557,11,1962452,84,229458,4,2,88299,1425197,0.14,Home,0.392,1
245,44,Female,Divorced,Pune,High School,Self-Employed,1557002,767,10,525003,12,1098295,3,11,138959,876470,0.71,Home,0.392,0
246,51,Female,Married,Lucknow,Bachelor,Salaried,1031516,507,31,579898,48,1394786,6,6,147344,2038455,1.35,Personal,0.817,0
247,41,Female,Married,Varanasi,High School,Salaried,1922796,526,17,1066352,84,380771,0,4,43206,1474999,0.2,Education,0.54,0
248,51,Male,Divorced,Varanasi,Bachelor,Business,1622132,472,21,2428980,12,245420,1,10,86155,145227,0.15,Home,0.507,1
249,26,Female,Married,Jaipur,Master,Self-Employed,2384204,850,0,978361,24,528191,6,1,149058,736785,0.22,Business,0.01,0
250,27,Male,Single,Jaipur,Master,Student,654862,614,0,1974781,24,1077705,0,9,99549,2077864,1.65,Business,0.636,1
251,44,Male,Married,Kolkata,Bachelor,Self-Employed,2078120,378,17,64778,48,1112041,8,5,33267,565413,0.54,Home,0.609,0
252,27,Male,Married,Delhi,Bachelor,Student,2971318,768,2,143831,48,1140273,8,5,60106,1941695,0.38,Education,0.447,0
253,22,Male,Single,Bengaluru,High School,Salaried,2489928,779,0,644292,12,749894,6,8,54501,2446271,0.3,Home,0.402,1
254,41,Female,Divorced,Chennai,High School,Self-Employed,317615,572,7,1476874,48,1406815,1,5,63589,1584316,4.43,Car,0.934,1
255,52,Male,Married,Mumbai,Bachelor,Business,351805,507,28,1414074,36,1357714,0,7,118969,1066794,3.86,Personal,0.927,1
256,44,Female,Single,Bengaluru,Master,Business,2684739,466,13,836097,48,1067185,7,2,54288,2393375,0.4,Business,0.363,1
257,60,Male,Married,Jaipur,High School,Business,1948685,764,28,165530,12,847467,2,10,112457,1952948,0.43,Home,0.349,1
258,33,Male,Married,Hyderabad,Bachelor,Self-Employed,1674622,563,6,695088,48,39537,8,3,19611,1214819,0.02,Personal,0.283,1
259,41,Male,Married,Pune,Bachelor,Self-Employed,2303273,675,16,2475847,24,1484374,3,10,87560,2346683,0.64,Home,0.55,1
260,29,Female,Single,Varanasi,Bachelor,Salaried,1842882,553,0,1313324,12,1324771,4,11,148121,809287,0.72,Education,0.681,1
261,32,Female,Married,Hyderabad,Bachelor,Salaried,610121,645,0,274186,12,586513,7,1,100830,215353,0.96,Home,0.212,0
262,43,Female,Married,Bengaluru,High School,Self-Employed,916067,807,10,1826681,60,313711,3,6,19133,1319444,0.34,Personal,0.315,1
263,48,Male,Married,Bengaluru,Bachelor,Salaried,1468220,800,24,272143,84,975595,7,8,60357,1865910,0.66,Business,0.475,0
264,50,Female,Single,Bengaluru,Bachelor,Salaried,616325,790,27,64966,12,627506,3,11,148769,983543,1.02,Personal,0.493,1
265,32,Female,Married,Jaipur,Master,Salaried,1836341,400,5,1567126,36,192297,6,11,61931,1112633,0.1,Home,0.594,1
266,31,Female,Married,Kolkata,Bachelor,Self-Employed,1599844,842,11,994978,120,1315432,0,11,23433,875065,0.82,Car,0.601,1
267,39,Female,Married,Delhi,Bachelor,Salaried,1884895,495,16,572249,48,1316843,5,10,81255,116155,0.7,Personal,0.687,1
268,30,Female,Single,Pune,High School,Salaried,1663528,542,0,1474580,120,1233994,8,8,18793,2466219,0.74,Education,0.533,1
269,31,Male,Single,Delhi,Master,Salaried,1639170,685,8,1751154,24,442863,1,9,91141,1358564,0.27,Business,0.301,0
270,63,Female,Single,Delhi,Bachelor,Self-Employed,1325049,755,37,229315,48,1346245,6,1,89495,2473146,1.02,Home,0.284,0
271,36,Female,Married,Mumbai,High School,Self-Employed,1548809,720,16,641240,60,641162,4,0,36155,1340893,0.41,Home,0.062,0
272,53,Female,Single,Chennai,Bachelor,Salaried,2121354,660,25,2425772,84,283256,2,1,20932,501800,0.13,Home,0.108,0
273,35,Female,Married,Jaipur,Bachelor,Business,1732421,810,2,2167453,84,1032028,2,5,55938,572036,0.6,Home,0.509,1
274,22,Female,Married,Mumbai,Master,Salaried,559215,809,0,1542001,36,573859,9,11,95135,9678,1.03,Personal,0.556,1
275,23,Male,Married,Delhi,Bachelor,Salaried,2750135,597,0,575829,120,118700,0,11,84780,1434400,0.04,Car,0.459,1
276,65,Male,Single,Chennai,Bachelor,Student,2442543,533,36,1713710,60,238601,7,3,21750,1602464,0.1,Home,0.435,1
277,37,Female,Single,Pune,Bachelor,Self-Employed,1597952,490,4,323111,84,1047120,3,10,96085,1633770,0.66,Home,0.65,1
278,21,Female,Married,Pune,Master,Salaried,836426,662,0,372638,12,262626,9,1,88383,2338969,0.31,Business,0.01,0
279,38,Female,Married,Pune,Bachelor,Salaried,802445,530,7,1684937,48,1209224,1,8,30152,2485015,1.51,Business,0.883,1
280,32,Female,Married,Chennai,PhD,Business,1010134,680,10,647411,48,479876,9,0,108420,216496,0.48,Personal,0.021,0
281,51,Male,Single,Kolkata,Master,Salaried,1032529,475,21,1990275,24,1252393,6,2,136270,1570224,1.21,Home,0.628,1
282,62,Male,Divorced,Jaipur,Bachelor,Salaried,996855,599,40,2318163,60,1195250,7,10,70492,1536109,1.2,Home,0.921,1
283,61,Male,Married,Kolkata,Bachelor,Salaried,2741645,570,29,1209294,12,966943,8,2,18308,1213507,0.35,Home,0.418,1
284,24,Male,Married,Varanasi,Master,Business,952309,367,3,532539,24,927266,5,9,127181,585074,0.97,Home,0.845,1
285,21,Male,Single,Varanasi,Bachelor,Self-Employed,1635237,472,0,340562,36,286238,2,9,36577,741079,0.18,Education,0.522,1
286,59,Female,Divorced,Kolkata,Master,Salaried,1084196,530,38,1881526,60,116482,4,9,67043,1853394,0.11,Personal,0.512,0
287,29,Male,Married,Mumbai,Master,Business,2812093,374,3,1038344,120,260079,3,8,17569,348511,0.09,Business,0.515,0
288,27,Male,Single,Pune,High School,Business,2410993,387,0,1322031,84,1337319,7,0,112155,1480118,0.55,Personal,0.379,0
289,63,Male,Married,Kolkata,Bachelor,Self-Employed,1578451,737,39,462750,36,889735,8,1,111384,1651197,0.56,Home,0.203,0
290,29,Female,Single,Hyderabad,Master,Salaried,471963,710,9,1028855,24,329620,8,3,88864,856323,0.7,Home,0.088,1
291,59,Male,Married,Chennai,Bachelor,Salaried,1323590,703,38,601839,120,140760,7,1,20840,1973935,0.11,Business,0.01,0
292,56,Male,Married,Pune,Bachelor,Self-Employed,1994693,367,36,237720,120,331425,6,1,92755,1899619,0.17,Home,0.295,0
293,30,Female,Single,Jaipur,High School,Self-Employed,2360518,554,5,225011,48,128205,1,2,122983,1146549,0.05,Education,0.279,0
294,61,Male,Single,Bengaluru,Bachelor,Business,1069401,735,41,1576694,36,936277,8,0,114062,1854269,0.88,Car,0.475,0
295,49,Female,Married,Jaipur,High School,Self-Employed,678847,523,26,1272641,24,36881,3,6,130416,2150206,0.05,Car,0.494,0
296,41,Female,Single,Pune,Bachelor,Business,1958851,837,12,1077392,84,776452,1,3,112442,496787,0.4,Home,0.164,0
297,42,Female,Single,Varanasi,Bachelor,Salaried,834675,668,12,513326,12,1226693,0,8,63376,406367,1.47,Home,0.639,0
298,22,Male,Single,Lucknow,Master,Self-Employed,1248785,467,0,2418006,48,1036927,9,9,69741,1223839,0.83,Car,0.907,1
299,60,Female,Married,Jaipur,Bachelor,Salaried,1703372,658,30,2266966,120,725903,9,3,128698,1311959,0.43,Car,0.24,0
300,35,Male,Married,Jaipur,Master,Business,1123830,836,1,517783,48,777710,5,5,98147,1269193,0.69,Home,0.397,0
301,33,Male,Married,Delhi,High School,Salaried,2887203,506,3,2271403,36,979701,1,8,148073,1377195,0.34,Car,0.765,1
302,21,Male,Single,Jaipur,Bachelor,Business,1382858,471,0,1900737,120,1441286,5,10,54776,192658,1.04,Personal,0.903,1
303,32,Male,Single,Bengaluru,Bachelor,Salaried,1883852,463,5,1030668,120,613004,3,2,22592,901339,0.33,Home,0.279,0
304,36,Male,Divorced,Lucknow,Master,Self-Employed,1490821,509,2,297915,36,972257,6,10,27252,871015,0.65,Home,0.685,0
305,23,Female,Single,Lucknow,Bachelor,Salaried,2433541,745,0,2045428,60,748547,2,9,74445,2378539,0.31,Car,0.537,1
306,50,Female,Single,Pune,Bachelor,Salaried,2807040,555,18,2233430,60,1197868,7,9,73537,1023282,0.43,Personal,0.747,0
307,27,Male,Married,Hyderabad,Master,Student,769829,629,5,145111,120,1422090,0,10,76752,1730929,1.85,Home,0.546,1
308,32,Male,Married,Mumbai,Master,Self-Employed,1711471,357,5,551358,84,546447,5,8,146152,634990,0.32,Personal,0.476,1
309,42,Male,Divorced,Kolkata,Master,Self-Employed,2705770,543,22,1739795,120,411787,1,3,55684,1158695,0.15,Car,0.3,0
310,50,Male,Single,Varanasi,Master,Salaried,2975429,737,22,443708,60,1464567,9,7,29528,561246,0.49,Education,0.39,1
311,29,Male,Single,Jaipur,High School,Student,2374694,776,2,416994,24,749412,1,11,78578,881143,0.32,Business,0.479,1
312,62,Female,Single,Bengaluru,Bachelor,Business,1625258,734,36,1575782,36,1177610,6,2,91167,109568,0.72,Home,0.338,0
313,44,Male,Married,Hyderabad,Master,Self-Employed,2686450,643,19,1763940,24,714239,4,8,15770,1941002,0.27,Personal,0.496,0
314,41,Female,Divorced,Hyderabad,Bachelor,Salaried,1778113,743,20,61968,120,588050,8,1,92460,1471678,0.33,Home,0.042,0
315,54,Male,Single,Mumbai,High School,Salaried,1500030,595,25,629263,120,1006100,1,2,34602,1740964,0.67,Home,0.466,1
316,30,Female,Married,Mumbai,Bachelor,Salaried,678974,633,9,676557,36,142491,5,6,73492,1935887,0.21,Personal,0.327,1
317,33,Female,Married,Hyderabad,Master,Salaried,2410916,663,0,1114116,24,1457432,9,7,81385,7282,0.6,Education,0.375,1
318,62,Male,Single,Chennai,High School,Salaried,947057,718,33,1023849,12,1284440,4,11,62358,1183485,1.36,Car,0.629,0
319,52,Female,Married,Varanasi,Bachelor,Business,2114660,757,23,914084,48,63207,9,2,73692,2291072,0.03,Home,0.069,0
320,63,Female,Married,Hyderabad,Master,Salaried,1499202,655,42,2242616,48,1007440,3,9,65901,2255,0.67,Home,0.478,1
321,49,Female,Single,Mumbai,Bachelor,Business,2335412,518,19,209432,24,750298,1,6,91360,353499,0.32,Home,0.646,1
322,27,Female,Married,Kolkata,Bachelor,Salaried,279929,740,5,2329053,48,805511,4,6,17380,1171858,2.88,Home,0.765,1
323,54,Male,Single,Pune,Bachelor,Salaried,1581115,509,31,2425293,60,1439321,7,9,45209,1685659,0.91,Education,0.903,1
324,61,Male,Married,Varanasi,High School,Salaried,1741248,734,37,907943,12,1281085,8,4,17714,17994,0.74,Home,0.361,0
325,26,Female,Single,Pune,Bachelor,Salaried,2690445,753,0,1803162,24,1438102,7,8,45790,1297515,0.53,Personal,0.503,1
326,34,Male,Single,Varanasi,Bachelor,Business,1915469,788,11,1029537,120,877444,1,8,28987,1078929,0.46,Car,0.435,1
327,56,Female,Married,Varanasi,Bachelor,Salaried,1095385,729,35,1283103,120,580595,5,4,63569,1070761,0.53,Education,0.246,0
328,26,Female,Single,Varanasi,Master,Salaried,2496363,421,0,1038414,12,1196598,4,8,106515,354020,0.48,Business,0.712,1
329,64,Female,Single,Jaipur,Bachelor,Self-Employed,726069,629,40,300543,48,129187,0,3,74542,440700,0.18,Car,0.057,0
330,26,Male,Married,Bengaluru,Bachelor,Self-Employed,1271031,848,0,2138128,48,871431,2,5,90996,1832747,0.69,Car,0.443,0
331,22,Male,Single,Kolkata,Bachelor,Business,1551344,647,0,60018,84,991057,5,7,67975,365078,0.64,Business,0.424,0
332,55,Male,Married,Delhi,Master,Business,2561156,427,35,971202,120,1118545,8,4,60607,1855709,0.44,Car,0.657,1
333,21,Male,Married,Hyderabad,Master,Self-Employed,1137685,627,0,1296947,12,922060,0,0,85388,1925881,0.81,Home,0.34,0
334,24,Female,Married,Jaipur,Bachelor,Business,2941324,756,0,1000493,48,436821,8,3,83067,1071177,0.15,Car,0.051,0
335,51,Male,Married,Mumbai,Bachelor,Salaried,1525095,820,29,1140849,120,895775,5,3,104890,1349335,0.59,Car,0.155,0
336,55,Male,Single,Varanasi,Bachelor,Business,1023371,793,32,196087,12,403971,0,7,84730,320835,0.39,Home,0.216,0
337,60,Male,Single,Jaipur,Bachelor,Salaried,1198406,788,40,1543802,12,668776,9,1,25111,1845734,0.56,Home,0.073,0
338,31,Female,Married,Mumbai,Master,Business,2462731,374,8,1915014,60,479583,6,10,126350,95695,0.19,Car,0.597,0
339,57,Female,Married,Pune,Bachelor,Salaried,1315859,598,31,754984,48,234943,5,3,20001,365929,0.18,Personal,0.238,0
340,39,Male,Single,Varanasi,Bachelor,Business,2292445,768,17,674465,84,62535,7,2,47321,1695309,0.03,Car,0.01,0
341,55,Female,Married,Delhi,Bachelor,Salaried,758523,785,32,876761,24,1162400,1,6,120821,653839,1.53,Car,0.586,1
342,27,Female,Single,Pune,Bachelor,Salaried,853309,540,5,2119305,120,659227,4,10,148066,1375758,0.77,Car,0.652,0
343,53,Male,Single,Delhi,Master,Business,284525,534,30,1883801,84,358025,0,11,148331,1693570,1.26,Education,0.832,1
344,50,Male,Single,Delhi,Master,Salaried,1703799,735,30,1766681,84,165040,9,2,34549,2298499,0.1,Home,0.15,0
345,39,Female,Single,Chennai,Master,Salaried,1879909,451,9,1241836,12,118299,4,6,35089,1360215,0.06,Business,0.58,0
346,41,Male,Single,Hyderabad,Bachelor,Salaried,1028693,732,16,2132970,48,1420506,5,0,55769,1125329,1.38,Home,0.494,0
347,28,Male,Divorced,Bengaluru,Master,Salaried,1242179,634,0,1593877,84,966897,4,3,44308,530987,0.78,Business,0.237,0
348,38,Male,Single,Varanasi,Bachelor,Salaried,1237865,574,18,434528,36,768899,1,5,90733,1314370,0.62,Home,0.71,1
349,48,Male,Married,Chennai,Bachelor,Salaried,914682,352,17,956347,36,1011380,9,6,77219,611400,1.11,Personal,0.895,0
350,57,Male,Married,Chennai,High School,Salaried,2285101,808,32,1566662,48,138617,8,7,45579,1670846,0.06,Personal,0.328,0
351,47,Male,Single,Lucknow,Bachelor,Student,2062411,679,22,889628,24,1340552,3,0,22013,1669382,0.65,Home,0.091,0
352,41,Male,Married,Delhi,High School,Business,731292,573,16,1542616,120,302114,7,11,68519,604140,0.41,Home,0.543,1
353,53,Female,Single,Lucknow,High School,Student,617243,804,31,966177,12,730320,7,8,23395,469755,1.18,Car,0.61,1
354,52,Female,Married,Kolkata,Master,Student,1878877,663,22,355936,60,52188,0,8,79366,1014559,0.03,Car,0.275,1
355,63,Male,Married,Varanasi,High School,Business,590447,749,40,959886,12,1298854,1,0,137089,1897842,2.2,Car,0.438,0
356,56,Male,Married,Jaipur,Bachelor,Student,2098852,422,26,1513225,48,739179,4,3,30691,867617,0.35,Education,0.553,1
357,24,Male,Single,Kolkata,Master,Salaried,2036093,826,0,367737,60,320827,9,11,129571,369291,0.16,Car,0.245,1
358,48,Male,Single,Pune,Master,Salaried,2299143,576,24,2394292,48,281762,3,6,87956,101929,0.12,Home,0.595,1
359,53,Male,Single,Mumbai,Master,Self-Employed,1562421,451,21,2341251,60,385628,3,0,74187,1031440,0.25,Home,0.328,1
360,64,Male,Single,Hyderabad,High School,Salaried,690829,488,31,1464077,120,1470752,9,10,102781,1358811,2.13,Home,0.787,1
361,55,Male,Married,Pune,PhD,Salaried,2897044,377,25,1076976,24,1443230,6,7,148878,2168399,0.5,Business,0.699,1
362,45,Male,Divorced,Kolkata,High School,Salaried,461118,788,20,583306,24,1259368,5,2,143226,1813847,2.73,Car,0.432,1
363,22,Male,Single,Lucknow,High School,Business,691498,707,0,1719363,36,729072,7,9,118810,1019952,1.05,Personal,0.702,1
364,30,Male,Married,Kolkata,High School,Business,2592097,370,1,1887547,84,967936,0,4,73802,1980001,0.37,Home,0.767,0
365,55,Female,Single,Varanasi,High School,Salaried,1597637,354,23,1993550,24,1278043,5,10,93072,2437911,0.8,Home,0.746,1
366,45,Male,Married,Chennai,Bachelor,Salaried,2859116,641,24,1400150,36,314200,5,11,62127,555381,0.11,Home,0.28,0
367,51,Male,Divorced,Kolkata,Bachelor,Self-Employed,1271259,501,31,211001,60,633346,9,3,109374,1220657,0.5,Home,0.261,0
368,32,Male,Single,Jaipur,Bachelor,Salaried,2326994,796,10,765588,120,569640,7,5,78769,621652,0.24,Personal,0.361,0
369,56,Female,Married,Jaipur,Master,Salaried,312923,640,27,1748111,12,837668,9,7,41411,266880,2.68,Home,0.734,1
370,24,Male,Single,Hyderabad,Bachelor,Salaried,1984003,805,4,1811779,36,68606,3,7,17816,1736030,0.03,Personal,0.356,0
371,64,Male,Married,Jaipur,Bachelor,Business,2127166,508,31,325704,84,412940,9,10,132688,498382,0.19,Personal,0.539,0
372,55,Female,Married,Hyderabad,Master,Salaried,1601375,650,25,2063569,84,732209,1,2,24313,1144066,0.46,Home,0.285,0
373,51,Female,Divorced,Delhi,Master,Salaried,312667,449,26,89250,60,226519,2,6,37547,1760993,0.72,Home,0.543,0
374,32,Male,Married,Chennai,Bachelor,Business,2607769,452,11,452372,48,832661,8,8,92802,690837,0.32,Car,0.648,0
375,56,Male,Single,Kolkata,Bachelor,Business,772787,468,31,1319884,24,480518,0,3,28146,2485978,0.62,Car,0.25,0
376,35,Male,Married,Delhi,Master,Self-Employed,2963942,468,2,886256,12,1342618,1,7,134136,372850,0.45,Business,0.657,1
377,59,Female,Single,Varanasi,Master,Salaried,879090,489,26,1193560,12,233169,0,10,104809,1314576,0.27,Home,0.627,1
378,65,Male,Married,Lucknow,Bachelor,Salaried,2307375,491,33,569361,60,1362740,9,5,79520,1042342,0.59,Car,0.698,0
379,59,Male,Single,Bengaluru,PhD,Salaried,1892587,808,30,2222160,24,162778,1,9,91149,483138,0.09,Personal,0.334,0
380,39,Female,Married,Lucknow,Bachelor,Business,2143569,713,13,2486820,60,1490852,7,5,46957,1402925,0.7,Education,0.444,0
381,61,Female,Single,Mumbai,Bachelor,Salaried,259423,399,28,1278832,36,1265903,7,3,110196,2467641,4.88,Personal,0.693,0
